Country,q#3,q#4,q#5_min,q#5_max,q#5_avg,q#5_var,q#6_min,q#6_max,q#6_avg,q#6_var,q#7_min,q#7_max,q#7_avg,q#7_var,q#8_min,q#8_max,q#8_avg,q#8_var,q#9_min,q#9_max,q#9_avg,q#9_var,q#10_min,q#10_max,q#10_avg,q#10_var,q#11,q#12_min,q#12_max,q#12_avg,q#12_var,q#13_min,q#13_max,q#13_avg,q#13_var,q#14,q#15,q#16,population,median_age,# of people aged 65 older,# of people aged 70 older,economic performance,death rates due to heart disease,diabetes prevalence,#of female smokers,#of male smokers,handwashing facilities,hospital beds per thousand people,life expectancy,human development index
Nigeria,164147.0,2061.0,0.6,1.94,1.0444647519582242,0.06885838450152133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,29602.0,4307.085889570552,18891385.109015394,1838174.0,0.014,0.298,0.10341483516483532,0.004558761074304275,3.4,69.0,17.170329670329657,217.4532428719957,1051096.0,0.0,1051096.0,206139587.0,18.1,2.751,1.447,5338.454,181.013,2.42,0.6,10.8,41.949,0.0,54.69,0.539
North America,36512957.0,830734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149236870.0,85870368.0,228860146.0,592072204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Macedonia,145909.0,4388.0,0.66,1.85,1.0862307692307682,0.044750202549546994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,5569.0,1778.3070866141732,1260228.5129847645,680661.0,0.048,0.398,0.17133600000000013,0.00980855386914124,2.5,21.0,8.024800000000006,19.973074222883124,38626.0,0.0,38626.0,2083380.0,39.1,13.26,8.16,13111.214,322.688,10.08,0.0,0.0,0.0,4.28,75.8,0.774
Northern Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56516.0,48462.0,104978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norway,106727.0,708.0,0.6,3.06,1.092955665024631,0.12272630025910686,0.0,0.0,0.0,0.0,2.0,325.0,100.78453038674033,7206.846356304816,1.01,77.77,12.33883333333333,240.61231450732546,2.02,290.879,64.67358333333331,4639.079178325193,12.0,37943.0,11823.329326923076,86108245.4203513,4918505.0,0.002,0.095,0.020877750611246918,0.0003432572027585544,10.5,607.3,115.4545232273839,15376.213520220588,1025429.0,299631.0,1325060.0,5421242.0,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,0.0,3.6,82.4,0.957
Oceania,41532.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295471.0,30194.0,1586948.0,42677809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oman,176668.0,1821.0,0.62,1.57,1.1639119170984462,0.04335580097824253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1314.0,6173.0,3400.677966101695,774455.4554102259,0.0,0.28,0.361,0.32428846153846147,0.0002667381776239907,2.8,3.6,2.975000000000002,0.026143790849673224,173789.0,19019.0,192808.0,5106622.0,30.7,2.355,1.53,37960.709,266.342,12.61,0.5,15.6,97.4,1.6,77.86,0.813
Pakistan,750158.0,16094.0,0.65,2.48,1.1111335012594459,0.07596175390266298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,64685.0,26893.48108108108,182465144.19875002,11007252.0,0.015,0.256,0.07751898734177205,0.0030599851838491073,3.9,68.7,21.35696202531644,242.98271792625425,1300000.0,0.0,800000.0,220892331.0,23.5,4.495,2.78,5034.708,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
Palestine,278135.0,2955.0,0.26,4.05,1.1139164490861628,0.22790907664263588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804.0,11118.0,5677.013157894737,4047795.757224087,0.0,0.093,0.317,0.1853333333333333,0.004405803035378392,3.2,10.7,6.0883838383838365,4.813739596485352,159754.0,23113.0,182867.0,5101416.0,20.4,3.043,1.726,4449.898,265.91,10.59,0.0,0.0,0.0,0.0,74.05,0.708
Panama,360249.0,6185.0,0.71,2.25,1.0647837150127226,0.05714732142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,19830.0,5644.275,18476277.832739748,2258477.0,0.038,0.414,0.18372474747474754,0.008627485467072584,2.4,26.5,7.47272727272727,24.904917545265178,354009.0,175008.0,550860.0,4314768.0,29.7,7.918,5.03,22267.037,128.346,8.33,2.4,9.9,0.0,2.3,78.51,0.815
Papua New Guinea,9343.0,82.0,0.37,1.59,0.8068871595330741,0.1181746078491211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1081.0,0.0,1081.0,8947027.0,22.6,3.808,2.142,3823.194,561.494,17.65,23.5,48.8,0.0,0.0,64.5,0.555
Paraguay,244528.0,5110.0,0.57,2.69,1.1284574468085111,0.08358158222222221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6664.0,2464.6309226932667,2469491.0144437496,988318.0,0.008,0.446,0.18179145728643206,0.013682670811946018,2.2,128.5,16.296482412060314,537.418918843467,57327.0,9639.0,66966.0,7132530.0,26.5,6.378,3.833,8827.01,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.728
Peru,1681063.0,56149.0,0.91,1.92,1.1691139240506334,0.06040988172846504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23483.0,7312.098398169336,34713962.10905542,3195388.0,0.02,0.377,0.17155555555555577,0.010131802951103837,2.7,50.0,8.63501199040767,43.2154474852071,676387.0,492795.0,1169182.0,32971846.0,29.1,7.151,4.455,12236.706,85.755,5.95,4.8,0.0,0.0,1.6,76.74,0.777
Philippines,914971.0,15738.0,0.84,2.39,1.1294221105527644,0.07016211510763981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,58975.0,27322.289124668434,179092776.3516792,10320779.0,0.024,0.241,0.07560377358490558,0.0016385550693937183,4.2,42.3,16.092722371967643,46.62549919649379,1093651.0,162065.0,1255716.0,109581085.0,25.2,4.803,2.661,7599.188,370.437,7.07,7.8,40.8,78.463,1.0,71.23,0.718
Poland,2660088.0,61208.0,0.71,2.49,1.140251256281406,0.0961433928265518,0.0,0.0,0.0,0.0,1550.0,34864.0,10145.935574229692,82979579.32447766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-239172.0,327863.0,36174.85754985755,965151370.419796,13006467.0,0.013,0.503,0.15476589595375723,0.019371629355177486,2.0,79.7,21.317341040462406,438.6432166351606,6236689.0,2248126.0,8484815.0,37846605.0,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,0.0,6.62,78.73,0.88
Portugal,829911.0,16937.0,0.47,3.24,1.0850125313283212,0.17409890659326785,9.0,904.0,248.98275862068965,56820.93678402681,40.0,6869.0,1591.2980295566501,2776102.7730894685,0.0,0.0,0.0,0.0,9.904,883.406,278.7798888888889,52904.78901796592,40.0,77057.0,23526.178048780486,257549964.90955937,9645758.0,0.01,0.204,0.06340099009900989,0.0028868818353662666,4.9,98.1,31.64826732673267,547.0735249893787,1772322.0,657164.0,2429486.0,10196707.0,46.2,21.502,14.924,27936.896,127.842,9.85,16.3,30.0,0.0,3.39,82.05,0.864
Qatar,194930.0,367.0,0.46,2.82,1.0637905236907732,0.09001639749999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,10044.0,4572.584615384615,2343029.792309065,1825071.0,0.017,0.393,0.10926903553299488,0.009834619285330432,2.5,57.3,16.07360406091371,99.2251585960414,100000.0,0.0,1209648.0,2881060.0,31.9,1.307,0.617,116935.6,176.69,16.52,0.8,26.9,0.0,1.2,80.23,0.848
Romania,1023565.0,25937.0,0.8,2.3,1.1066331658291475,0.06387447544239225,6.0,1531.0,690.2439678284182,189884.65408573244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.986,51112.807,11364.284644444444,203726901.2052107,276.0,60206.0,17218.546623794213,127759928.59829345,7061866.0,0.016,0.298,0.12052791878172582,0.006432550252834269,3.4,61.0,14.83756345177667,165.63778774870667,2471779.0,1527201.0,3998980.0,19237682.0,43.0,17.85,11.69,23313.199,370.946,9.74,22.9,37.1,0.0,6.892,76.05,0.828
Russia,4631336.0,103059.0,0.88,2.51,1.1176455696202516,0.12360306694323484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2243.0,648370.0,309313.10164835164,21026414466.851,125131312.0,0.001,0.097,0.03350248756218907,0.0002826864882681078,10.3,1796.6,58.99104477611938,23447.084653951155,9731470.0,5738147.0,15469617.0,145934460.0,39.6,14.178,9.393,24765.954,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.824
Rwanda,23812.0,322.0,0.45,1.77,1.0601326259946957,0.08308463600611136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1884.0,21919.0,3178.416949152542,5122450.046705076,1243409.0,0.001,0.06,0.015736413043478236,0.00016636818151445182,16.8,868.8,125.69402173913036,13884.037086473281,348926.0,0.0,348926.0,12952209.0,20.3,2.974,1.642,1854.211,191.375,4.28,4.7,21.0,4.617,0.0,69.02,0.543
Saint Helena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3546.0,107.0,3653.0,6071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.56,0.0
Saint Kitts and Nevis,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10456.0,0.0,10456.0,53192.0,0.0,0.0,0.0,24654.385,0.0,12.84,0.0,0.0,0.0,2.3,76.23,0.779
Saint Lucia,4398.0,65.0,0.69,1.5,1.0027607361963184,0.07666988645023624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20247.0,0.0,23575.0,183629.0,34.9,9.721,6.405,12951.839,204.62,11.62,0.0,0.0,87.202,1.3,76.2,0.759
Saint Vincent and the Grenadines,1819.0,10.0,0.71,1.27,0.9675206611570245,0.023449659722222217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12124.0,110947.0,31.8,7.724,4.832,10727.146,252.675,11.62,0.0,0.0,0.0,2.6,72.53,0.738
Samoa,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198410.0,22.0,5.606,3.564,6021.557,348.977,9.21,16.7,38.1,0.0,0.0,73.32,0.715
San Marino,5016.0,87.0,0.06,1.39,0.7849118387909318,0.16069110996326905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11989.0,8435.0,20424.0,33938.0,0.0,0.0,0.0,56861.47,0.0,5.64,0.0,0.0,0.0,3.8,84.97,0.0
Sao Tome and Principe,2272.0,35.0,0.34,1.3,0.6973121387283236,0.07132100483091788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9724.0,0.0,9724.0,219161.0,18.7,2.886,2.162,3052.714,270.113,2.42,0.0,0.0,41.34,2.9,70.39,0.625
Saudi Arabia,403106.0,6801.0,0.77,2.41,1.0824874371859285,0.08931160403276463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,73912.0,39165.53056234719,356750693.7935169,16018862.0,0.001,0.194,0.03553598014888336,0.002188040500235143,5.2,706.7,105.09602977667484,9172.986225402838,0.0,0.0,6800711.0,34813867.0,31.9,3.295,1.845,49045.411,259.538,17.72,1.8,25.4,0.0,2.7,75.13,0.854
Senegal,39664.0,1087.0,0.69,1.96,1.03940414507772,0.06377037881598921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3029.0,1151.6772616136918,372310.79901960783,471037.0,0.013,0.571,0.08269704433497532,0.002794839628105472,1.8,78.0,18.906188118811887,267.9878998085082,376974.0,0.0,376974.0,16743930.0,18.7,3.008,1.796,2470.58,241.219,2.42,0.4,16.6,20.859,0.0,67.94,0.512
Serbia,657716.0,5920.0,0.59,2.13,1.113002544529262,0.12492786273948353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22837.0,8830.324455205811,28683694.018757664,3646957.0,0.008,0.442,0.14038059701492522,0.014526765368374576,2.3,124.9,28.023134328358207,1014.2502255582987,1820747.0,1220993.0,3041740.0,6804596.0,41.2,17.366,0.0,14048.881,439.415,10.08,37.7,40.2,97.719,5.609,76.0,0.806
Seychelles,4834.0,25.0,0.09,1.49,0.5891071428571429,0.206290988039722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66250.0,45944.0,112194.0,98340.0,36.2,8.606,5.586,26382.287,242.648,10.55,7.1,35.7,0.0,3.6,73.4,0.796
Sierra Leone,4016.0,79.0,0.69,1.39,0.991558073654392,0.03145245028409091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41543.0,876.0,42419.0,7976985.0,19.1,2.538,1.285,1390.3,325.721,2.42,8.8,41.3,19.275,0.0,54.7,0.452
Singapore,60769.0,30.0,0.47,2.16,1.0272815533980575,0.11097683769335961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9036706.0,0.001,0.3,0.021748603351955373,0.0024735995731625985,3.3,6718.3,1624.0896648044686,2777650.461537242,1131658.0,535864.0,1667522.0,5850343.0,42.4,12.922,7.049,85535.383,92.243,10.99,5.2,28.3,0.0,2.4,83.62,0.938
Slovakia,374586.0,10970.0,0.52,1.65,1.1017766497461932,0.07066909853738128,0.0,0.0,0.0,0.0,1.0,3836.0,1328.132183908046,1998877.7966431081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,782536.0,73868.1157635468,21329264397.98823,29990833.0,0.001,0.178,0.04222443890274317,0.0018758311,5.6,1000.0,125.06253164556954,57661.99358273854,925101.0,344204.0,1269305.0,5459643.0,41.2,15.07,9.167,30155.152,287.959,7.29,23.1,37.7,0.0,5.82,77.54,0.86
Slovenia,230826.0,4147.0,0.37,1.86,1.0971679197994975,0.09993642647912931,1.0,212.0,73.03007518796993,6141.605142546904,5.0,1324.0,425.89974937343356,233009.75285977626,1.984,138.869,43.456482758620695,2318.290588423515,0.992,899.674,271.20531034482764,95701.25770968296,4.0,8063.0,2669.2802850356293,4810707.331581633,1123769.0,0.001,0.324,0.11683173076923067,0.012335367896646828,3.1,1000.0,89.02586206896545,42543.59872824264,368446.0,142150.0,510596.0,2078932.0,44.5,19.062,12.93,31400.84,153.493,7.25,20.1,25.0,0.0,4.5,81.32,0.917
Solomon Islands,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0,686878.0,20.8,3.507,2.043,2205.923,459.78,18.68,0.0,0.0,35.89,1.4,73.0,0.567
Somalia,12837.0,656.0,0.41,1.39,0.7945054945054933,0.07255270814835052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15893219.0,16.8,2.731,1.496,0.0,365.769,6.05,0.0,0.0,9.831,0.9,57.4,0.0
South Africa,1564355.0,53663.0,0.51,2.77,1.0873096446700512,0.11713205524153603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,77167.0,25712.862944162436,229675489.31025776,10259664.0,0.015,0.326,0.11622332506203466,0.006867787158733695,3.1,65.2,14.943176178660057,137.09421579911387,292623.0,292623.0,292623.0,59308690.0,27.3,5.344,3.053,12294.876,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
South America,23150047.0,615844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42898591.0,16156805.0,59055396.0,430759772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Korea,113444.0,1794.0,0.25,5.71,1.0855344418052255,0.3154986048752834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,67176.0,18370.30909090909,257915058.7982788,8262449.0,0.001,0.049,0.012431460674157273,9.040601412223034e-05,20.5,1876.5,167.44426966292127,48919.40046561765,1482969.0,60577.0,1543546.0,51269183.0,43.4,13.914,8.622,35938.374,85.998,6.8,6.2,40.9,0.0,12.27,83.03,0.916
South Sudan,10432.0,114.0,0.63,1.12,0.877376093294461,0.016250873773126777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,7340.0,678.9154929577464,709109.0655102041,141630.0,0.001,0.242,0.05275555555555553,0.003745473134566327,4.1,761.4,51.35866666666669,4134.21713149713,947.0,0.0,947.0,11193729.0,19.2,3.441,2.032,1569.888,280.775,10.43,0.0,0.0,0.0,0.0,57.85,0.433
Spain,3407283.0,76981.0,0.57,3.24,1.1837804878048783,0.22164664486702018,522.0,4894.0,2407.6040268456377,1163582.4632487218,4636.0,32023.0,14616.865771812081,43790367.017302774,2.963,2793.476,475.71448437500004,316037.7655856785,18.768,30642.299,5219.292875,34126047.67683365,0.0,0.0,0.0,0.0,37755805.0,0.001,0.429,0.07347413793103455,0.0028244517602504793,2.3,767.9,28.44712643678162,2362.4539366658637,9002054.0,3328701.0,12330755.0,46754783.0,45.5,19.436,13.799,34272.36,99.403,7.17,27.4,31.4,0.0,2.97,83.56,0.904
Sri Lanka,96186.0,615.0,0.6,1.63,1.019097938144331,0.04074403114129092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19687.0,6057.488943488944,32732140.78356669,2465398.0,0.001,0.334,0.03208192771084336,0.0013706895610165932,3.0,825.0,87.99825870646771,13030.286245110414,925242.0,0.0,925242.0,21413250.0,34.1,10.069,5.331,11669.077,197.093,10.68,0.3,27.0,0.0,3.6,76.98,0.782
Sudan,33022.0,2208.0,0.34,1.86,1.0393055555555553,0.10308345838409075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100010.0,0.0,100010.0,43849269.0,19.7,3.548,2.034,4466.507,431.388,15.67,0.0,0.0,23.437,0.8,65.31,0.51
Suriname,9496.0,187.0,0.55,2.04,1.0306369426751596,0.10800788004368728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34630.0,0.0,34630.0,586634.0,29.6,6.933,4.229,13767.119,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738
Sweden,900138.0,13788.0,0.62,2.43,1.2163793103448282,0.09336332266422802,1.0,551.0,201.38442822384428,23821.157697798928,1.0,3005.0,1239.8248175182482,774974.9527424151,2.934,282.611,98.61188888888891,6675.059794047086,0.0,0.0,0.0,0.0,7566.0,48560.0,27856.270072992702,142847843.0848126,0.0,0.007,0.247,0.08590671641791045,0.0030716893770427415,4.0,150.2,24.989552238805988,810.6118882296007,1667542.0,649361.0,2316903.0,10099270.0,41.0,19.985,13.433,46949.283,133.982,4.79,18.8,18.9,0.0,2.22,82.8,0.945
Switzerland,632399.0,10505.0,0.46,3.08,1.145921375921375,0.2169425107379456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1529.0,57584.0,18599.83231707317,150486832.55956757,6100745.0,0.004,0.271,0.08157317073170724,0.005389803402257573,3.7,250.0,37.80304878048777,2711.8031076695756,1228368.0,729842.0,1958210.0,8654618.0,43.1,18.436,12.644,57410.166,99.739,5.59,22.6,28.9,0.0,4.53,83.78,0.955
Syria,20856.0,1423.0,0.24,1.56,1.0480061349693253,0.053087715976331364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,2500.0,17500657.0,21.7,0.0,2.577,0.0,376.264,0.0,0.0,0.0,70.598,1.5,72.7,0.567
Taiwan,1070.0,11.0,0.17,1.23,0.7937817258883244,0.1113795738399083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3244.0,435.5120879120879,151474.08618447863,198162.0,0.001,0.028,0.005101123595505599,2.1050381462543624e-05,36.1,3895.1,377.5009433962265,157467.71130370148,30039.0,0.0,30039.0,23816775.0,42.2,0.0,8.353,0.0,103.957,0.0,0.0,0.0,0.0,0.0,80.46,0.0
Tajikistan,13308.0,90.0,-0.0,2.76,0.7144540229885064,0.26821694723816325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9537642.0,23.3,3.466,2.155,2896.913,427.698,7.11,0.0,0.0,72.704,4.8,71.1,0.668
Tanzania,509.0,21.0,0.0,1.1,0.030769230769230767,0.018891557194787856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59734213.0,17.7,3.108,1.874,2683.304,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529
Thailand,39038.0,97.0,0.44,2.36,1.0655415617128465,0.14050899653096624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36098.0,7332.074561403509,50634313.74449463,3343428.0,0.001,0.286,0.019425110132158578,0.001585074582498818,3.5,1000.0,317.63942731277587,102615.00872544576,523830.0,81429.0,605259.0,69799978.0,40.1,11.373,6.89,16277.671,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
Timor,1193.0,2.0,0.27,1.8,1.1140624999999997,0.2664271101033006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318442.0,18.0,3.556,1.897,6570.102,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
Togo,12391.0,119.0,0.97,1.14,1.0723579545454562,0.001584373503461823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2132.0,735.7960199004975,199475.19046523343,295792.0,0.004,0.137,0.03519651741293528,0.0008377845162654462,7.3,265.0,46.37544303797466,1312.5261713133552,100000.0,0.0,100000.0,8278737.0,19.4,2.839,1.525,1429.813,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
Trinidad and Tobago,8678.0,150.0,-0.01,2.3,0.8520159151193638,0.3351181013750566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30892.0,346.5692771084337,2987722.8165314305,119034.0,0.004,0.496,0.10617352941176468,0.01626507578249406,2.0,281.1,39.65328947368421,2597.0285939287,11686.0,0.0,11686.0,1399491.0,36.2,10.014,5.819,28763.071,228.467,10.97,0.0,0.0,89.443,3.0,73.51,0.796
